01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,personality
b8,8c,9e,28,70,f9,5c,7c,3c,08,f2,94,7c,aa,8c,64,3e,a9,a2,27,f5,ec,4c,7a,b8,68,dd,ac,c4,44,8a,87,e3,f4,aa,8d,b6,e7,74,30,6f,a0,c9,00,04,e3,93,77,35,a0,2e,31,31,90,f3,f9,42,1c,cautious
c7,fa,9e,16,65,f5,cb,bc,fc,4f,97,4f,3a,32,3d,d7,8b,34,26,8f,21,37,02,eb,5f,4c,d5,3f,66,bd,f2,eb,c1,b0,72,46,a8,7b,ef,f8,bf,e1,f6,d7,05,06,d3,74,e7,03,1b,fa,7a,96,3b,bb,a2,0c,laid back
d9,cf,cb,0b,c5,b4,53,d5,68,c0,14,0d,fc,3f,d3,45,79,14,4a,8a,40,46,e1,dd,cb,da,28,e8,93,c6,9f,67,8a,5b,47,17,52,d5,ba,9c,44,4c,f1,af,44,fc,a5,7d,eb,43,0d,fd,7b,8c,b5,4e,22,d0,cool
e2,ef,c9,9b,f2,6d,41,27,7b,3d,63,dd,e1,9b,ce,2a,29,1f,88,5b,20,d5,09,b9,d3,c1,05,08,95,9f,25,dd,7f,b3,cc,f9,79,df,a3,37,d7,c9,3c,ae,85,a4,de,77,41,b9,61,96,51,17,f1,c3,78,87,normal
d4,ed,c6,58,77,d5,64,5b,bf,64,91,bc,9d,4b,23,de,6e,a6,49,8d,75,68,73,db,e5,f7,ba,1a,5c,d8,a0,c9,21,1a,b9,e3,9c,41,10,87,a6,97,79,58,3d,47,44,33,46,e1,f8,63,90,21,85,79,f4,0b,show-off
c9,50,74,b5,39,a0,e0,5d,f7,82,2d,75,ec,6b,03,bf,62,e2,1d,91,77,e9,a9,bc,22,49,a0,94,c5,cd,23,50,53,92,3e,ba,fd,59,60,73,8c,79,c2,32,70,e6,ee,62,d9,d8,fe,d4,8c,4e,8b,9f,6d,6b,reckless
91,e7,c9,98,9e,28,a6,da,42,5d,08,d8,e4,07,63,1d,56,96,93,1f,c0,c6,b8,5f,cf,11,de,ea,69,cd,dd,b4,8f,a7,b1,62,ee,b4,be,1b,35,8b,fb,f9,dc,41,cc,f8,48,f0,d2,b7,fb,b6,f6,ab,61,2c,laid back
7d,83,8e,22,81,d6,5a,5c,f3,78,37,2f,38,6f,16,d6,1c,93,00,b4,80,25,e7,4b,60,88,9a,76,a2,4b,ca,54,59,17,bf,49,5c,40,9f,0e,7b,e0,f6,ef,d9,13,6f,17,06,61,d0,52,e6,41,8b,41,37,72,normal
72,fa,67,d4,b4,e8,dd,53,a4,22,49,dd,1b,8d,92,06,4b,b8,9e,47,57,25,08,b0,bc,28,a8,1d,4b,b2,98,c3,82,26,f2,28,ee,4a,77,43,ad,ec,eb,80,a9,23,8d,d4,ca,80,b6,bd,e6,97,9e,d1,ba,2c,enthusiastic
bc,06,de,48,da,7e,40,83,69,0c,a4,17,17,0d,4c,37,65,18,48,d0,fb,9b,86,4b,c9,f7,c3,8b,c9,21,ea,b9,7e,94,ce,c8,cb,14,2c,3f,1b,96,61,cb,31,a5,b9,ee,94,cf,90,0a,c9,17,76,4c,6f,0f,cautious
4b,a0,bd,be,bb,ae,77,6a,b9,1c,7c,3b,be,54,4b,f5,08,5f,d3,06,2e,20,6e,1f,b9,22,08,88,2e,3f,d4,26,b6,fb,95,16,91,a8,98,31,88,e1,22,8b,a9,81,f7,24,90,f8,4e,76,b4,68,94,7c,8b,14,cool
3d,ea,af,69,59,ed,e2,6a,5d,73,dc,2c,bb,eb,5d,a5,76,c4,10,89,72,1d,f9,73,15,19,e2,ce,33,f3,83,bd,2d,53,72,49,eb,49,a4,12,8b,db,c9,dd,12,b6,f7,d0,c6,97,fb,ee,0a,5e,ee,ca,ce,19,laid back
68,4c,d7,06,f5,b6,bd,6b,3d,36,cf,8f,f3,21,e9,58,d5,46,2d,5e,d3,a1,b2,1b,f1,cf,de,24,9e,a4,3d,ef,e2,70,b2,7c,cd,8e,cc,d6,45,fd,2e,dd,31,ce,5f,76,1c,79,c7,1a,25,f7,de,be,50,ac,laid back
08,02,b4,ca,8c,a5,17,03,f0,31,f6,77,ea,18,53,50,6c,84,dc,96,22,40,ca,94,fa,cd,09,9b,19,bf,60,96,ed,79,5f,f4,ca,8e,9c,11,22,fb,58,84,b7,e2,80,4e,39,a2,1f,d5,fd,59,05,d0,28,59,cautious
5f,74,58,02,db,f4,d0,4f,63,b6,ec,a6,c7,91,53,dc,26,40,27,42,3c,c8,35,1b,d1,f9,4d,45,42,36,b3,a5,21,62,30,54,ce,7d,0f,1c,46,bb,b0,d6,93,66,06,6a,b4,cc,df,cc,64,9d,21,99,7b,1c,laid back
ca,d6,56,a6,29,a3,ab,48,c3,41,55,f0,5c,5e,55,1e,4e,7e,07,7f,88,09,e8,49,03,0d,e9,8a,fc,f7,e8,c2,14,ee,f1,c3,e2,25,02,a1,54,48,af,a1,10,32,9e,95,24,b4,36,64,1e,9b,8e,c1,c5,8f,laid back
30,e7,4a,6f,8a,a5,7a,eb,72,3c,a7,39,99,4e,a1,b0,4a,61,14,89,7c,c6,f2,71,51,a5,fe,ad,6e,96,12,7f,b5,e4,40,1f,da,af,98,e7,64,e2,9a,b6,2f,79,43,67,7b,38,2f,b4,8f,9f,d5,80,1f,cd,show-off
68,66,4b,17,76,3b,c4,87,b0,53,ef,19,0b,3c,53,3b,3f,b4,19,6d,e6,59,97,3a,da,3b,c7,b6,0f,b2,c3,d5,15,f6,ee,2e,b5,71,cf,0c,40,71,ee,1b,6e,86,aa,37,67,9d,d4,a6,d9,f5,6b,dd,ec,58,reckless
9b,81,77,2e,50,b9,40,4f,46,82,df,65,81,46,2f,23,30,0a,e8,b6,8e,85,d5,7e,8f,77,65,9d,df,75,5e,cb,0d,f9,ac,d5,63,13,1d,17,99,e5,74,4e,c5,74,42,c6,dd,2c,cd,e4,21,ae,8f,73,5a,1c,logical
b3,55,cd,8c,1d,f6,98,06,1d,86,1d,4f,b9,fb,15,f5,40,3a,2b,a3,ce,8d,a5,4b,8a,96,f5,54,55,7e,7f,f5,d2,b2,21,eb,ed,8f,7a,30,ab,4e,9c,e0,ba,49,60,f9,9b,57,c9,57,c8,93,56,a9,17,1f,cool
d2,8b,cb,a2,c9,f8,c2,85,24,2f,af,d0,ed,12,56,28,78,27,c5,18,cb,0e,b5,29,82,80,21,ed,f0,98,b1,28,80,c1,55,97,b4,54,c9,75,29,d8,e9,30,40,30,c8,69,4a,f1,95,67,74,52,08,e8,60,eb,cool
63,0d,a8,a8,4d,a2,c5,d5,94,03,b3,ad,d2,3a,15,2a,5e,56,50,c5,f7,ad,82,eb,a8,82,7f,f3,50,dc,3b,65,86,75,f8,03,ed,59,83,cf,ab,ed,c6,47,cc,8e,bc,2f,fb,02,e6,89,51,4b,6a,41,be,25,cautious
69,53,59,7e,a1,e0,55,bd,7a,fa,44,1f,1d,06,2c,06,d5,22,02,1d,ec,a7,44,f9,87,fc,ee,9f,40,ca,ad,06,25,72,94,40,6b,aa,89,b0,92,0e,41,97,15,d2,56,c9,f8,de,9f,f8,28,bc,50,c4,70,08,show-off
99,a1,f7,de,7b,ac,5d,3e,93,e1,a8,da,4d,72,ef,ce,0e,0d,69,23,d2,cf,27,c1,f8,8d,f7,cd,4a,5e,f6,b7,0e,c4,bc,cc,a6,3d,9f,10,2a,64,ee,18,9c,f1,8b,c7,fb,d5,4e,16,de,89,24,f7,0f,6e,laid back
c8,3e,59,b1,4a,24,83,c2,0a,32,29,5d,36,01,fb,cb,67,9a,c7,5d,da,e7,66,b3,5b,fa,e9,0e,5e,a8,c1,05,0e,90,c1,81,5a,fb,cd,25,08,31,cb,da,a4,76,36,cf,d8,ac,e0,4b,4e,99,cb,55,9c,44,show-off
fb,fd,83,45,5f,08,4d,46,69,1d,37,d7,b3,ca,0e,43,ad,a6,e4,39,cd,7f,48,86,e9,b9,d4,18,a4,db,a0,25,44,5f,77,fb,d7,b8,8a,1b,7f,81,8e,fd,81,e7,6e,eb,fa,73,2d,e8,bb,05,84,6c,22,12,enthusiastic
6c,f6,25,ad,da,84,d2,5b,b9,e5,36,0f,4c,c0,04,84,c9,cc,50,c8,e2,51,3c,fd,ac,ed,eb,b0,f9,d2,86,89,78,f7,19,c1,5e,49,dc,0d,15,7c,1d,ac,a4,80,58,68,72,d9,bc,5d,c1,11,95,98,25,0e,quick
cf,7f,4c,e0,4a,e5,fc,38,0f,cb,4e,ef,da,ac,e9,b4,61,02,17,84,18,1f,f1,0e,cf,99,09,f3,af,e0,a3,5b,7f,5b,cc,e0,e7,e1,94,db,10,74,49,c9,55,c3,5c,08,77,c1,3b,66,7f,f5,16,f9,8a,e9,show-off
3a,17,92,55,36,f7,98,94,04,95,25,4d,bd,11,6f,b7,c1,2b,83,4c,06,5a,0d,08,fb,bf,c2,d0,18,b5,a0,89,66,35,a4,a8,76,c6,d9,00,e7,4d,f1,5a,46,d8,16,ab,6f,e8,e8,fd,8e,da,68,f9,a7,6e,show-off
b6,f3,51,73,7d,b2,f9,56,e6,0b,be,5f,6d,0b,3d,f9,06,65,01,ab,79,90,3a,5f,e0,f0,3a,4c,24,a8,61,0f,98,97,bd,bc,48,86,58,b6,93,c5,f5,75,e0,c2,86,3e,aa,d2,5e,ae,97,f0,50,cf,ae,a4,show-off
f6,8b,0c,89,da,17,c5,2d,f1,09,3b,63,d7,0b,59,d9,38,39,28,94,21,d0,5d,f7,65,7f,d9,10,8f,fc,b6,a4,a2,3a,ac,db,72,06,da,67,e6,c1,b5,4c,74,6a,7f,a3,6e,82,b4,50,dd,95,76,45,76,4b,logical
8e,0e,c0,cc,cd,f1,82,6d,4d,6b,e7,57,c9,75,5b,1b,b4,39,7f,b0,25,7f,fb,c5,6c,f6,24,39,ea,ea,94,eb,b3,fd,f6,fe,bf,0e,e5,5a,b1,40,d5,c5,39,19,48,48,ec,d9,fe,b5,32,7b,cd,0f,d1,b9,show-off
72,de,e3,72,e1,b2,ec,55,4e,39,c4,66,ec,3d,88,a5,9e,26,23,35,b2,da,fb,04,17,f4,71,b3,47,f6,4d,59,d4,d9,65,08,36,ee,c1,03,86,c7,ac,69,c8,c5,40,e7,84,17,d6,1e,88,3b,65,df,01,2d,show-off
96,a8,fc,d1,12,e6,47,5b,31,08,26,3f,d2,3f,c9,53,1c,81,12,57,f8,6b,e9,f9,b9,cb,53,9a,43,ba,b5,55,bc,75,dd,22,c1,33,6d,e9,9e,e0,ef,49,49,1e,08,4e,6f,1b,e9,7c,a3,d7,77,d1,69,46,normal
7c,87,b5,97,20,58,c8,00,c6,34,bc,f0,77,11,22,03,8c,37,50,ab,c9,3d,30,a2,bf,e6,0a,6b,5d,d0,1c,47,e6,84,f5,82,b1,47,02,be,60,7b,62,e6,f5,e7,f6,c9,ba,cf,24,75,39,fe,84,bf,a8,03,show-off
36,20,df,1f,68,23,08,8d,c7,35,7b,a8,2a,0a,84,94,46,a7,e8,03,e6,7a,f5,7a,2c,a2,ce,65,d5,da,c2,9a,57,54,15,1d,11,a4,51,87,f8,eb,e9,a0,63,c8,48,c1,a5,ee,a0,7e,a1,f5,6d,e5,4a,12,tricky
96,10,60,0b,0c,e5,c4,39,cb,e3,e7,2d,d0,38,68,a0,64,f4,15,27,af,82,2d,ed,3d,d6,d3,6e,33,a8,7b,c5,5d,f8,98,e7,a9,81,00,f1,f5,c1,9f,e9,21,ec,cd,7b,e4,ed,82,50,aa,e8,46,17,00,19,normal
af,6e,2a,34,6b,e4,90,10,e3,f5,8b,fa,d5,7a,aa,e9,15,4a,10,b6,fd,7c,f6,d8,91,08,9f,cd,1b,95,13,51,73,ce,83,51,b7,06,2f,10,e0,7b,bd,2a,d1,5d,f5,6f,da,b2,c0,5d,d9,8d,53,ca,73,06,laid back
9a,b8,b3,9d,72,0f,97,26,be,18,41,08,a8,e8,74,a3,7b,1d,75,22,bd,0c,93,62,2b,89,07,e0,43,bd,a8,6c,7f,7a,7f,07,31,ed,a9,7d,40,e2,17,dd,3e,f5,03,ae,e9,e4,94,ae,f3,91,a7,8d,32,57,reckless
a9,7d,3f,17,a8,96,c1,3e,51,d1,05,8a,4a,ea,71,5b,f4,1e,5a,95,d6,7f,ec,e5,69,bc,ce,ab,53,31,37,3b,cc,e5,4d,01,12,62,a5,61,76,28,41,0e,28,e9,fa,8a,94,c7,d1,44,a1,f5,85,07,25,95,show-off
39,7a,35,ed,9c,a6,b3,3c,b5,10,f4,4e,b9,29,15,8c,04,18,10,93,77,9d,be,26,d7,f9,eb,79,ec,92,8f,18,e0,66,37,ba,3e,15,83,a3,72,90,3d,e4,30,9a,64,64,9c,99,67,0c,e8,0e,81,9e,0b,44,flashy
46,27,a4,02,72,dc,3e,74,26,f9,53,1b,3d,d5,79,11,2e,1c,9f,95,d7,8e,80,c2,fc,63,4c,2d,c6,3a,47,9f,96,ce,f9,51,e3,6d,59,47,17,a8,3c,e7,59,6d,15,78,de,e2,de,a5,72,c3,d5,cd,58,7c,laid back
9f,1c,04,10,40,e9,e1,44,f7,a6,19,1b,a1,a6,86,2e,86,72,23,8d,84,46,41,73,1c,8a,cb,6d,49,43,55,f4,7a,a4,f2,e4,40,14,70,1e,92,0d,1a,ee,42,f8,21,29,78,a1,ee,65,f7,65,2a,e1,74,52,laid back
0f,e7,ef,99,b4,db,76,85,0c,60,94,69,f8,1b,7d,25,63,0a,2f,3b,29,3c,26,d4,62,df,69,3b,93,96,60,02,9b,0b,a6,ed,00,22,79,00,1a,f0,79,70,cc,dc,a1,3a,aa,fa,29,b0,87,14,b0,31,2d,57,normal
4d,db,11,20,60,64,4f,36,e2,1f,a6,2e,a6,71,ba,29,0f,22,f7,5f,52,91,a7,dc,1c,c4,4e,b5,c0,89,be,e0,29,91,f8,62,69,e0,c0,f6,eb,ee,6a,47,0a,d1,e3,18,23,ed,f8,bd,58,59,64,31,71,4d,laid back
e7,e4,1e,f5,42,d7,1d,f8,a3,05,57,48,fe,1e,d5,c4,13,0f,54,b4,a3,39,cd,47,3a,ef,2a,24,b7,4b,cc,06,db,31,11,59,8c,46,e0,c2,09,ed,61,ec,45,65,e7,c9,ce,f5,88,71,a0,2b,29,5f,a7,87,show-off
e1,d4,86,50,28,97,71,3b,fb,82,f6,f9,fb,7e,2a,90,06,4b,2f,fa,b2,59,c8,3b,ea,1d,fe,68,cc,cf,09,49,31,77,99,ec,79,50,97,27,2b,f4,a3,b7,f2,fe,29,0c,a2,2b,b7,29,b8,af,ae,65,26,9c,cautious
44,90,9d,38,c5,7c,c1,63,3f,e1,d7,97,b2,92,f9,64,6f,81,d6,22,95,48,f4,b8,68,a9,31,c2,af,e0,3d,48,40,41,8d,24,f4,cd,cd,aa,4c,23,cc,e8,64,63,4f,5a,2c,c0,1e,c7,75,e1,24,33,2d,52,realistic
4c,39,62,e1,53,2b,98,83,c0,84,a8,f0,c0,89,3d,53,01,68,4f,68,57,e0,e6,ae,c8,f2,e4,3f,99,72,5e,a1,e2,be,24,21,ef,fe,81,c0,0a,40,e2,ed,c8,f0,2b,bc,fd,66,bf,f8,2f,f7,70,a3,23,14,show-off
50,9f,f0,54,16,e5,46,8c,a3,80,f4,f6,83,3c,c1,99,16,39,10,cd,49,3d,4c,87,e1,c8,bf,e1,e9,f6,80,63,95,20,8f,72,07,5a,bc,1d,56,ba,6a,d7,12,e4,c0,b3,06,fa,22,99,b1,3d,b7,b8,9a,94,normal
0e,17,b1,55,74,00,74,60,aa,53,dc,0b,07,b3,a7,07,8f,b0,07,d6,c9,ec,f1,6f,3c,65,d4,e5,00,c4,71,3f,0d,14,79,33,fc,31,e8,9b,dd,d7,55,70,cb,21,f7,ef,87,70,94,46,0a,e5,04,de,02,dd,cautious
17,75,85,14,9e,0d,aa,60,63,b9,8c,88,f2,00,2c,30,19,64,fb,77,fa,86,6e,52,7a,e4,c1,ad,fc,03,78,73,cd,bb,47,21,72,fa,2f,09,8d,58,a0,0e,4e,4e,7c,02,f4,6f,9d,2d,ea,8a,6c,55,22,51,show-off
43,81,5a,60,bb,16,3e,9f,98,c4,4f,d9,e8,56,0a,5b,0b,07,02,a5,b1,95,69,09,c6,df,57,61,3c,a7,11,51,d2,22,03,49,d8,f7,13,d4,7a,b3,11,16,0d,36,ba,80,33,a5,9c,8e,46,48,c0,bb,f1,e9,normal
24,4b,04,29,31,0e,1c,ec,e2,5a,39,5e,57,7b,97,36,11,99,f9,73,00,30,d1,bc,61,9d,47,6e,67,8c,0e,f3,fa,0f,27,ca,88,15,91,d1,a5,de,90,57,c1,fe,2c,ab,b3,90,b5,33,52,6d,8e,79,96,bf,cool
60,35,67,5c,0a,ca,c7,fd,e4,80,9c,8b,61,41,86,7a,10,47,49,96,6a,8a,80,7f,34,de,da,d5,d4,02,cf,a6,1a,5e,80,3b,5c,b5,91,05,d1,b4,44,a9,40,46,89,0a,af,87,95,49,57,46,97,34,16,1b,cool
2d,79,2e,5f,18,02,d5,83,a5,9b,6b,37,17,08,45,61,15,2b,25,66,2c,ae,ab,c0,a2,c4,34,f7,93,76,17,12,3e,35,89,62,80,05,96,0a,d1,30,ee,59,e0,28,ac,36,b8,89,3d,41,0e,b2,bc,92,c1,46,normal
a7,ac,cd,0f,e7,29,2d,32,94,08,e0,c6,86,02,00,a8,3c,60,d3,d8,9c,a6,db,5d,38,fc,f1,fc,f0,03,ad,96,f8,c2,e2,8e,c8,44,f0,94,e0,d1,57,e4,2d,1c,74,6e,34,c8,be,05,97,23,19,ca,41,87,show-off
cb,4f,35,9a,d4,02,09,24,03,13,76,a3,43,68,19,11,09,98,cf,c6,dc,0a,f1,dc,fc,ee,ea,b0,8a,a2,98,08,4c,80,a5,3f,4a,5a,c3,26,8c,14,2c,f7,0c,7c,6c,72,dd,8b,d1,30,ef,6e,6a,e4,be,7c,cool
a1,09,af,2c,22,d4,0a,b5,b5,81,24,d4,a4,4d,4c,06,9b,78,36,19,65,04,29,cd,a3,5d,56,1a,25,e3,31,69,9b,65,cf,06,e7,d4,01,90,fb,b0,20,34,d5,c2,c9,ef,de,2d,1f,cd,00,3e,20,2f,35,84,normal
f2,a3,9f,ce,40,64,57,ef,3e,bf,d4,f2,9d,9e,c4,bf,0d,0e,9e,3c,91,da,6e,79,5d,2f,28,dc,29,a2,0a,f2,2a,ba,59,03,e1,60,09,e9,f0,50,c3,e8,dc,da,1f,2f,a9,16,e0,35,0c,67,6b,ed,05,c6,reckless
d4,bc,1c,1f,7e,3e,75,9a,37,db,2e,b1,08,af,66,1a,83,71,6f,81,58,29,9f,c6,3b,cd,ee,37,2d,eb,9a,f6,ec,5b,df,5b,82,5c,d8,62,c8,32,78,84,10,00,3f,00,5a,2d,d9,9c,ab,11,23,2d,3d,e9,thrill seeker
33,1a,f8,4d,53,bd,9f,e4,ea,6d,e7,99,91,b2,04,70,6b,9b,4a,84,20,ce,e2,95,05,49,e4,82,f6,bb,28,2b,b7,7a,5d,b8,94,e4,35,54,11,84,66,e9,6b,d8,60,82,20,a3,14,bb,df,af,f2,29,c8,db,normal
8c,02,f3,eb,2a,ec,29,60,cc,0a,09,39,e4,64,0e,a1,14,b4,d3,58,31,3e,97,d0,77,98,c8,ee,58,e8,8f,bb,f2,39,48,ec,62,b0,d1,56,63,c8,dd,27,07,41,37,a3,d3,35,90,5b,f0,fc,c7,72,7d,d7,normal
74,62,fa,5c,a3,03,47,ab,ba,a3,d5,ba,38,eb,ba,90,8b,08,58,61,4d,73,4f,09,75,e4,4b,4d,ac,16,d7,df,24,c6,fe,83,82,23,66,23,34,91,85,91,dd,a8,bd,f8,5a,f0,1e,f1,fb,6b,54,dd,43,26,normal
78,f7,e3,13,df,bb,9a,7c,dc,b4,d4,55,be,3b,7e,db,70,94,03,7d,8e,cf,c6,f3,16,16,09,0a,ac,d7,32,81,d5,06,9a,bc,7a,b0,da,56,42,ed,37,c0,24,1b,93,4c,ea,de,b4,d8,8d,16,cd,48,4d,1b,laid back
ab,a3,eb,4d,a9,cb,44,5a,5a,6d,58,5b,3c,eb,c7,33,37,d0,51,81,fb,fd,33,0e,8d,9a,86,c4,e6,a1,c4,76,20,38,9a,47,8f,6d,d5,a9,1c,a2,4b,27,68,f5,f1,3d,c1,38,bc,65,3c,2f,e4,d4,71,29,show-off
d2,de,d6,b8,58,1a,6e,74,f5,bf,dc,b1,54,bc,ac,13,2b,b3,f5,d2,de,3a,67,24,b2,39,08,c3,45,b6,e3,92,ce,fa,23,f2,e8,67,1c,5a,65,59,30,38,6f,fa,d9,10,c0,7c,e4,43,e4,a6,d5,f9,e1,af,show-off
99,4e,8e,ce,ae,c4,8c,ea,93,5c,4c,3b,9e,77,61,95,82,e9,1d,4e,fe,c6,f1,f5,95,ea,e7,d7,ed,0e,db,8b,20,8f,ad,86,75,50,ed,13,99,72,6f,bb,c2,32,6d,2f,43,1e,b7,57,dd,f8,11,b6,e4,cc,show-off
81,50,e7,f0,59,22,6e,f3,4a,f6,88,fb,1b,0d,f4,1d,33,81,f7,d9,4a,70,80,95,b9,c3,cd,07,54,63,e9,87,04,5d,e2,55,52,2f,b8,5a,97,b3,08,55,61,24,12,91,c8,9a,ac,08,f9,c3,24,ba,95,d5,normal
31,23,08,8a,66,50,75,b6,40,95,8d,de,02,62,dc,2f,c8,a6,41,cd,8c,e8,d9,be,00,8c,a1,05,13,2d,c6,27,d6,8e,a1,ee,d5,b0,a1,93,9e,53,39,cc,b3,6a,fb,ac,c1,e0,ec,7d,5b,33,3c,78,a7,27,cool
6c,9a,b0,5c,23,c5,d3,53,6d,36,5c,3f,ec,94,2e,a7,86,23,13,dc,b1,18,5e,72,94,1f,ca,70,88,66,df,d4,66,7d,3a,5c,81,ec,e0,56,29,1c,57,f5,87,54,18,49,7c,04,bb,15,9a,ca,f8,df,92,66,show-off
be,ae,9f,4d,04,40,01,56,9d,59,3f,4f,06,d1,7e,ba,17,3d,6e,90,f4,09,b0,40,ed,68,27,25,08,77,fb,19,32,51,86,fe,94,68,1c,e6,7f,94,25,73,5a,84,0c,ee,07,b0,ea,96,b5,b2,2e,8d,2f,01,laid back
00,15,38,5d,e6,eb,1a,fb,0c,b8,12,8b,64,25,e6,d8,5b,86,3d,f3,7f,7e,09,e3,75,63,31,20,fc,32,e2,ed,72,58,8c,75,f5,47,73,ba,8e,61,63,84,b9,eb,a4,15,da,82,d0,b3,9e,81,29,8d,32,a0,show-off
86,e4,45,6e,58,78,1d,cd,c5,3b,c7,69,cc,3c,4d,b1,81,16,a5,9f,22,86,bb,34,d7,72,21,27,22,b0,0f,03,5a,b5,53,a8,4c,b6,f8,ec,ef,0f,1b,c9,17,33,7d,8f,ee,d3,07,12,9c,17,ec,38,f2,0c,cool
ce,1c,a2,9c,32,0f,89,6d,3b,52,f8,20,e4,63,ad,a3,81,24,6d,50,1d,ea,af,91,8c,d1,66,1a,91,24,03,09,f6,d9,c2,00,53,bf,dd,be,49,b4,cf,48,fd,7a,18,14,b8,3e,dd,5b,bb,d8,ad,1e,d5,7f,show-off
b4,d5,be,ed,02,9a,2f,ed,0f,a9,20,90,db,16,11,0e,cb,6a,75,dc,a4,3c,dc,b7,65,71,e2,2d,ef,06,61,ea,2f,8a,e3,6b,56,e0,0c,46,02,93,79,b6,aa,7f,ee,88,8d,88,9f,41,74,41,cf,6d,96,3c,show-off
bc,62,60,19,2c,0d,b3,a2,13,35,19,89,16,4b,a3,6a,4a,aa,2d,58,00,7b,2f,9e,4d,5c,6f,63,d4,d1,06,55,46,72,60,83,ab,42,fc,48,d8,8d,1d,d3,d4,4b,81,c0,2a,54,fa,4f,1d,a6,eb,83,a6,c5,show-off
18,93,77,d8,bc,fb,e6,f5,34,dd,73,02,fc,ec,82,e4,92,4f,fe,5c,68,a5,48,85,e2,7f,31,51,c1,c7,f8,0a,ec,9a,c2,20,8e,53,03,16,d7,e6,2f,4f,1a,35,08,5e,10,c8,10,71,ba,d4,2c,de,f2,c4,cool
00,6d,5e,ba,5d,09,5c,1a,b0,1d,12,f7,81,d2,e2,4b,93,fb,cf,ee,3b,bc,dd,78,19,4e,3f,2d,7d,6c,87,03,a9,7e,6e,6c,a3,f7,49,d2,06,e5,b6,27,85,72,9a,b6,9c,5d,18,35,c8,a7,7f,69,81,a5,versatile
e2,b6,51,02,a3,d1,cb,58,16,13,79,b9,4a,4a,50,22,32,32,1e,09,aa,15,06,8b,f8,89,9b,f8,51,9a,6e,0b,fa,e1,8b,8f,c5,46,60,19,c2,37,e3,6c,70,1e,c1,c5,f2,2e,0b,5f,f2,fd,d5,92,61,47,light
3d,df,9a,dc,72,5d,81,5b,f1,59,46,d5,a7,46,6d,8b,41,c4,a3,14,71,93,8b,b1,2a,63,39,8f,f5,23,a0,0a,86,da,c5,06,16,81,6a,d8,0f,01,91,0b,02,e1,45,4b,a4,fb,3f,1f,d9,bb,78,85,a2,0b,cool
cd,b6,91,7b,8c,5b,f1,e2,50,fc,8b,2c,16,28,33,5f,7a,18,83,3d,14,fd,53,e8,47,cc,6d,48,50,b5,03,30,8d,24,cf,f3,01,a4,00,5d,f9,6a,2a,1c,ca,ca,58,f1,08,c9,be,27,9d,80,55,1b,3f,5f,cool
4e,aa,6d,5f,d5,b1,17,62,58,19,c7,75,43,43,27,3c,73,5e,e7,12,da,65,c2,33,44,38,e5,4c,89,fd,04,f0,09,20,0f,8f,5f,1b,44,e4,b0,c9,2d,96,39,68,be,1a,61,be,25,64,d8,a3,a8,1b,22,4f,flashy
d7,00,55,7c,55,42,69,5d,6e,0b,fc,3c,f7,2e,17,bb,ae,01,14,87,aa,c6,e2,65,d6,82,45,6f,d7,c0,4a,c6,d8,70,52,64,c6,aa,0d,a5,55,88,66,c2,04,da,6d,83,a6,e3,50,9f,9b,7a,61,79,9e,82,cautious
bf,cb,55,3d,c7,93,65,c3,cf,f4,2d,22,54,82,9e,90,63,02,15,ea,fc,f1,4f,bc,f0,82,1c,2d,b5,2e,3b,d7,2b,eb,c7,98,6d,e4,cf,03,77,09,aa,12,6a,93,7d,87,cf,28,4f,3c,a4,bb,70,59,d8,0c,normal
e9,58,cc,06,99,e1,f3,e6,8b,c2,c1,26,1c,6b,06,c4,14,32,a7,c8,95,33,56,eb,a2,06,4f,9f,b0,52,42,16,2d,b1,9c,02,3c,ac,fb,f0,58,2f,f7,42,76,16,99,8e,ea,42,47,34,f1,d9,f3,b9,91,fb,reckless
da,36,bc,75,b9,d5,ba,75,83,5d,c2,2d,78,a1,86,eb,1e,42,ec,ca,62,79,5d,7c,35,fb,35,75,8f,39,5f,f2,53,5a,27,07,79,33,f8,92,60,f8,2d,a9,ab,a5,13,be,81,35,cf,c5,75,0d,dd,35,ac,6e,reckless
31,96,91,6e,f4,0d,b0,a8,6a,e2,26,d5,ad,36,fb,90,02,99,f3,b6,e9,3d,49,2a,ac,63,55,3d,90,95,e5,73,fa,5e,1a,76,1d,bf,a8,7a,e5,f4,3b,39,56,96,0d,64,bd,e1,c6,1d,16,f9,7c,c4,f0,63,show-off
d5,f2,80,06,2d,3e,7a,91,e2,e8,ea,2f,54,a9,9e,33,f7,2f,ad,63,c9,62,48,80,d6,2a,2a,8c,bd,60,49,ee,57,18,4f,e6,e9,76,99,1b,ad,26,62,6a,ee,29,6d,dc,17,de,a8,bc,b9,1c,bf,cd,07,0f,enthusiastic
c5,50,07,49,c3,d9,88,3e,44,61,ad,2f,61,a4,56,22,d7,ba,56,61,7e,b7,26,e1,2b,38,e6,aa,d5,c6,e6,70,91,d3,aa,85,a1,62,ae,83,b6,79,ab,e4,b9,91,24,6b,bf,82,11,54,80,27,3b,6a,5e,30,cautious
